student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade
264,16,female,public,diploma,4.3,67.5,yes,<15 min,no,textbook,65.9,61.6,65.4,64.3,d
265,18,female,public,post graduate,2.2,55.1,yes,<15 min,yes,group study,43.5,44.1,44.0,43.9,f
266,18,male,public,phd,4.1,82.3,yes,<15 min,yes,group study,68.2,67.5,57.1,64.3,d
267,17,male,public,phd,7.2,78.0,yes,<15 min,no,coaching,97.4,90.9,93.4,93.9,a
268,17,female,public,post graduate,7.1,53.9,yes,<15 min,no,online videos,79.9,91.6,83.0,84.8,b
269,16,male,private,phd,0.9,69.2,yes,15-30 min,no,group study,34.9,31.0,32.5,32.8,f
270,15,male,private,graduate,0.5,71.0,yes,30-60 min,no,group study,28.6,20.4,34.1,27.7,f
271,18,male,public,phd,3.0,66.6,yes,15-30 min,no,mixed,48.0,44.7,48.0,46.9,e
272,18,female,public,graduate,0.5,73.3,yes,<15 min,no,textbook,30.2,35.0,28.6,31.3,f
273,18,female,public,post graduate,1.5,73.5,yes,15-30 min,yes,notes,37.6,43.5,41.4,40.8,f
274,19,other,private,no formal,5.0,87.9,yes,15-30 min,yes,mixed,66.9,75.3,79.6,73.9,c
275,16,female,public,graduate,4.2,74.9,yes,<15 min,yes,group study,69.2,62.6,59.0,63.6,d
276,16,female,private,phd,0.5,83.5,yes,>60 min,no,notes,28.8,23.7,35.9,29.5,f
277,18,female,public,diploma,6.8,55.0,yes,<15 min,yes,mixed,80.5,75.5,82.9,79.6,b
278,17,female,private,high school,3.3,59.7,yes,<15 min,yes,online videos,55.4,41.9,45.9,47.7,e
279,17,female,public,diploma,3.1,55.2,yes,15-30 min,yes,textbook,39.4,46.2,44.1,43.2,f
280,18,other,public,graduate,6.5,69.3,yes,30-60 min,yes,coaching,89.6,88.3,83.5,87.1,a
281,18,other,public,graduate,5.2,75.8,no,15-30 min,yes,textbook,66.5,66.4,72.2,68.4,c
282,16,other,private,diploma,4.2,99.0,yes,15-30 min,yes,group study,70.3,72.8,71.8,71.6,c
283,16,other,public,high school,3.2,63.1,yes,15-30 min,no,group study,51.1,51.2,42.6,48.3,e
284,14,female,public,phd,5.5,87.2,yes,<15 min,yes,coaching,82.5,77.7,84.9,81.7,b
285,17,female,private,post graduate,3.3,63.0,yes,>60 min,yes,notes,48.9,52.7,56.7,52.8,e
286,14,other,public,high school,3.8,75.3,yes,15-30 min,no,textbook,61.7,57.2,54.6,57.8,d
287,16,other,public,post graduate,1.7,72.8,yes,30-60 min,no,mixed,43.0,39.0,37.6,39.9,f
288,17,other,private,high school,6.7,61.7,no,15-30 min,yes,mixed,79.7,83.8,75.3,79.6,b
289,15,other,public,high school,7.6,62.8,yes,15-30 min,no,mixed,86.6,89.8,83.8,86.7,a
290,17,other,private,post graduate,4.7,98.0,no,<15 min,no,notes,75.0,77.7,75.4,76.0,b
291,14,female,public,post graduate,3.2,67.3,yes,15-30 min,no,notes,46.1,51.5,55.5,51.0,e
292,14,other,public,diploma,6.3,89.4,yes,<15 min,yes,mixed,88.3,93.2,95.3,92.3,a
293,18,other,public,no formal,5.5,84.8,yes,>60 min,no,textbook,76.4,63.4,67.1,69.0,c
294,16,other,private,high school,3.3,66.2,yes,15-30 min,no,coaching,45.7,49.9,48.5,48.0,e
295,15,male,private,post graduate,6.8,75.0,yes,15-30 min,yes,mixed,91.8,87.3,94.3,91.1,a
296,17,other,private,post graduate,3.3,76.7,no,<15 min,yes,coaching,58.5,56.0,61.3,58.6,d
297,18,other,public,diploma,1.5,82.0,yes,>60 min,no,group study,35.1,36.1,39.8,37.0,f
298,15,male,private,high school,4.1,69.2,yes,15-30 min,yes,online videos,51.8,63.5,61.9,59.1,d
299,17,female,public,high school,6.6,53.3,yes,15-30 min,no,group study,78.0,72.0,72.9,74.3,c
300,14,female,public,post graduate,4.5,64.9,yes,<15 min,no,textbook,66.8,62.5,65.7,65.0,c
301,14,other,private,high school,1.7,91.8,yes,30-60 min,no,coaching,38.5,55.7,44.8,46.3,e
302,17,female,public,diploma,3.4,74.5,no,30-60 min,no,mixed,51.7,53.1,50.0,51.6,e
303,17,male,public,graduate,6.9,68.9,yes,>60 min,no,group study,85.1,80.6,83.2,83.0,b
304,17,female,public,high school,4.9,53.8,yes,<15 min,yes,online videos,68.3,59.6,67.5,65.1,c
305,17,female,private,high school,4.2,92.8,yes,30-60 min,yes,group study,72.7,66.4,69.2,69.4,c
306,19,male,public,diploma,4.0,72.0,yes,15-30 min,no,mixed,59.6,59.5,69.9,63.0,d
307,16,female,public,graduate,6.6,90.7,yes,<15 min,no,coaching,93.3,99.5,91.6,94.8,a
308,16,other,private,post graduate,6.5,84.8,yes,30-60 min,yes,online videos,89.6,89.8,88.5,89.3,a
309,18,other,public,diploma,1.2,86.5,yes,<15 min,no,coaching,43.1,40.6,36.7,40.1,f
310,15,male,public,no formal,6.3,98.9,yes,30-60 min,no,notes,90.1,94.2,89.9,91.4,a
311,16,other,private,diploma,5.4,76.7,yes,<15 min,no,notes,75.2,71.4,76.2,74.3,c
312,14,other,private,no formal,7.7,73.1,yes,15-30 min,no,online videos,99.6,84.9,92.2,92.2,a
313,14,male,public,no formal,4.1,97.5,yes,<15 min,yes,coaching,77.9,68.1,64.8,70.3,c
314,19,male,private,graduate,6.7,87.0,yes,15-30 min,yes,notes,88.0,83.2,93.9,88.4,a
315,18,male,public,phd,5.3,64.9,yes,>60 min,no,textbook,64.3,68.8,69.2,67.4,c
316,17,other,private,post graduate,1.8,90.0,yes,<15 min,no,mixed,45.5,49.2,45.7,46.8,e
317,16,male,public,post graduate,6.5,96.8,yes,<15 min,no,textbook,93.2,93.1,96.0,94.1,a
318,15,male,public,graduate,6.0,50.0,yes,<15 min,yes,notes,66.2,69.6,71.5,69.1,c
319,15,other,public,post graduate,2.8,57.1,yes,>60 min,no,group study,40.9,43.9,34.8,39.9,f
320,15,female,private,graduate,4.9,63.3,yes,<15 min,no,mixed,63.7,72.6,63.0,66.4,c
321,17,other,private,graduate,8.0,85.4,yes,15-30 min,yes,textbook,100.0,100.0,94.7,98.2,a
322,17,other,private,diploma,3.2,86.4,yes,<15 min,no,textbook,55.2,61.3,55.9,57.5,d
323,17,male,private,no formal,5.8,82.5,no,30-60 min,no,textbook,64.8,74.9,72.1,70.6,c
324,15,other,public,diploma,1.9,87.6,yes,15-30 min,yes,coaching,49.5,55.8,48.7,51.3,e
325,19,male,public,phd,3.0,59.0,yes,>60 min,no,mixed,43.1,47.3,41.5,44.0,f
326,17,female,private,graduate,6.0,57.6,yes,15-30 min,no,coaching,76.7,74.7,70.4,73.9,c
327,17,female,private,high school,4.8,93.0,yes,15-30 min,no,mixed,72.2,72.8,64.4,69.8,c
328,17,male,private,graduate,3.8,76.5,yes,30-60 min,no,mixed,60.5,56.8,64.5,60.6,d
329,16,other,public,diploma,8.0,92.4,yes,<15 min,yes,coaching,99.0,100.0,100.0,99.7,a
330,15,female,public,phd,2.3,64.9,yes,30-60 min,no,online videos,43.4,50.1,46.2,46.6,e
331,16,male,public,high school,3.9,59.8,yes,30-60 min,yes,coaching,59.3,51.9,57.0,56.1,d
332,18,other,public,graduate,5.3,56.7,yes,30-60 min,yes,mixed,65.4,67.1,70.1,67.5,c
333,14,female,public,graduate,2.4,86.5,yes,30-60 min,no,coaching,52.2,55.7,50.9,52.9,e
334,14,other,public,phd,5.4,91.3,no,<15 min,no,coaching,82.4,80.7,84.6,82.6,b
335,14,female,private,diploma,6.6,82.8,yes,15-30 min,no,group study,84.0,86.0,80.4,83.5,b
336,14,other,public,post graduate,4.0,68.0,yes,<15 min,no,group study,55.8,62.3,55.3,57.8,d
337,18,male,public,no formal,2.8,84.2,yes,30-60 min,yes,mixed,61.6,54.7,48.1,54.8,e
338,17,male,private,no formal,3.6,83.8,yes,30-60 min,no,mixed,59.6,51.2,59.6,56.8,d
339,16,female,public,high school,0.5,50.0,yes,15-30 min,yes,notes,19.7,24.0,17.6,20.4,f
340,14,male,private,graduate,6.4,70.0,yes,>60 min,yes,notes,84.5,79.9,77.8,80.7,b
341,16,other,public,diploma,4.8,79.0,yes,15-30 min,yes,group study,71.6,64.7,75.4,70.6,c
342,16,female,private,high school,3.9,91.0,yes,>60 min,no,textbook,63.2,62.3,64.6,63.4,d
343,15,male,private,graduate,0.6,73.8,yes,<15 min,no,mixed,34.5,36.3,33.1,34.6,f
344,16,male,private,diploma,6.7,77.1,yes,>60 min,yes,coaching,89.7,85.5,92.2,89.1,a
345,16,other,private,diploma,3.3,74.0,yes,<15 min,no,mixed,51.1,57.2,57.3,55.2,d
346,17,other,public,no formal,5.5,78.8,yes,30-60 min,no,online videos,71.9,73.9,72.4,72.7,c
347,17,female,public,phd,4.2,55.3,yes,<15 min,yes,coaching,64.8,66.0,65.9,65.6,c
348,14,female,private,graduate,0.8,66.3,no,15-30 min,no,textbook,27.2,30.2,27.9,28.4,f
349,16,male,private,high school,7.0,50.0,yes,>60 min,no,mixed,70.9,73.5,77.1,73.8,c
350,17,female,private,graduate,6.6,68.6,yes,15-30 min,no,online videos,82.2,77.5,75.1,78.3,b
351,16,male,public,high school,5.9,82.1,yes,30-60 min,no,textbook,76.3,72.7,76.3,75.1,b
352,18,female,private,diploma,4.9,63.6,yes,15-30 min,yes,mixed,60.5,69.8,62.6,64.3,d
353,17,female,private,high school,1.7,71.4,yes,15-30 min,no,notes,43.3,40.0,34.0,39.1,f
354,15,other,private,post graduate,6.1,80.6,yes,15-30 min,yes,coaching,80.8,81.2,85.4,82.5,b
355,14,female,public,phd,8.0,100.0,no,15-30 min,no,coaching,100.0,100.0,100.0,100.0,a
356,17,other,private,high school,4.5,73.8,yes,15-30 min,yes,notes,70.1,62.3,66.2,66.2,c
357,14,female,public,no formal,4.6,85.4,yes,<15 min,no,coaching,65.6,74.5,64.6,68.2,c
358,17,other,public,high school,1.9,72.3,yes,<15 min,no,coaching,44.7,39.3,41.7,41.9,f
359,19,female,private,graduate,0.5,80.1,yes,30-60 min,no,textbook,33.2,25.8,30.4,29.8,f
360,17,male,public,high school,3.5,74.6,yes,30-60 min,no,notes,52.6,58.8,53.0,54.8,e
361,16,other,private,post graduate,7.5,68.9,yes,30-60 min,yes,coaching,98.7,92.5,97.2,96.1,a
362,17,male,public,diploma,7.2,72.1,yes,>60 min,no,mixed,88.7,85.3,89.4,87.8,a
363,16,male,public,graduate,4.1,93.0,yes,<15 min,yes,group study,72.1,68.4,75.3,71.9,c
364,17,male,public,diploma,5.2,79.2,yes,>60 min,no,online videos,78.2,68.6,70.9,72.6,c
365,19,other,public,post graduate,1.6,57.8,yes,<15 min,yes,group study,40.2,38.6,31.0,36.6,f
366,16,male,public,no formal,4.5,68.9,yes,15-30 min,yes,coaching,63.2,62.1,63.2,62.8,d
367,19,other,public,graduate,3.1,62.2,yes,<15 min,no,mixed,45.6,46.4,50.5,47.5,e
368,19,female,private,graduate,4.4,88.4,yes,<15 min,yes,online videos,72.5,69.2,80.0,73.9,c
369,15,male,private,graduate,3.7,64.1,no,<15 min,yes,group study,48.8,58.4,54.6,53.9,e
370,14,female,private,diploma,3.6,87.4,yes,15-30 min,no,coaching,68.4,67.3,70.2,68.6,c
371,14,male,private,no formal,6.4,89.1,no,>60 min,yes,group study,80.3,79.4,85.4,81.7,b
372,14,female,public,graduate,8.0,77.1,no,15-30 min,yes,online videos,96.1,97.8,100.0,98.0,a
373,14,other,private,post graduate,3.9,82.8,yes,<15 min,yes,online videos,70.9,68.9,67.8,69.2,c
374,17,female,private,no formal,7.3,67.8,yes,30-60 min,yes,textbook,83.3,83.6,80.4,82.4,b
375,14,male,public,diploma,1.6,87.2,no,<15 min,yes,group study,50.4,42.7,41.4,44.8,f
376,16,female,private,high school,4.1,57.1,no,<15 min,yes,textbook,49.8,52.4,46.6,49.6,e
377,18,other,public,graduate,1.4,68.3,yes,30-60 min,no,textbook,32.7,38.2,37.6,36.2,f
378,14,other,private,post graduate,3.6,70.6,yes,15-30 min,no,notes,59.7,54.9,45.3,53.3,e
379,18,other,public,graduate,5.8,89.2,yes,>60 min,yes,coaching,92.3,81.6,81.3,85.1,a
380,15,male,public,high school,6.7,99.6,yes,30-60 min,no,notes,90.7,95.4,92.9,93.0,a
381,14,other,public,no formal,2.6,68.4,yes,<15 min,yes,coaching,42.2,48.7,44.9,45.3,e
382,17,male,public,post graduate,5.3,73.6,yes,>60 min,no,notes,61.5,75.0,69.1,68.5,c
383,17,male,private,high school,6.9,58.0,no,>60 min,yes,mixed,79.5,76.4,79.1,78.3,b
384,18,other,private,no formal,6.6,73.8,no,15-30 min,no,coaching,77.2,83.7,75.0,78.6,b
385,17,other,public,graduate,4.8,90.9,yes,<15 min,no,notes,75.1,84.0,73.5,77.5,b
386,18,female,public,high school,3.0,50.0,yes,15-30 min,no,coaching,37.4,44.8,43.6,41.9,f
387,15,male,public,post graduate,2.8,75.3,yes,15-30 min,yes,group study,61.0,48.6,50.5,53.4,e
388,15,male,private,no formal,2.4,85.3,yes,15-30 min,yes,mixed,43.0,46.0,40.7,43.2,f
389,18,female,public,diploma,4.2,75.8,yes,<15 min,no,online videos,56.1,65.0,68.3,63.1,d
390,18,other,private,high school,2.5,72.3,yes,<15 min,yes,coaching,51.2,47.9,42.3,47.1,e
391,19,male,private,graduate,5.7,87.6,no,15-30 min,yes,notes,72.7,82.7,79.5,78.3,b
392,16,other,private,diploma,4.8,63.4,yes,15-30 min,yes,notes,67.9,58.4,64.9,63.7,d
393,16,male,private,post graduate,4.7,63.8,yes,>60 min,yes,notes,63.5,58.7,58.2,60.1,d
394,18,other,private,diploma,0.5,50.0,yes,15-30 min,yes,notes,13.7,22.1,23.0,19.6,f
395,16,other,private,no formal,4.3,79.7,yes,<15 min,no,online videos,68.9,63.5,63.6,65.3,c
396,19,female,private,high school,3.3,78.2,yes,15-30 min,no,coaching,54.2,50.8,58.9,54.6,e
397,18,female,private,phd,8.0,66.7,yes,<15 min,no,notes,93.1,100.0,94.6,95.9,a
398,16,other,private,diploma,1.5,62.1,yes,<15 min,yes,textbook,36.2,37.1,31.4,34.9,f
399,18,female,private,graduate,3.8,74.3,no,15-30 min,no,group study,57.3,56.3,52.8,55.5,d
400,18,other,private,post graduate,5.1,76.4,yes,30-60 min,no,online videos,70.7,76.1,68.1,71.6,c
401,14,female,private,no formal,2.1,57.8,yes,>60 min,no,online videos,29.2,31.1,40.3,33.5,f
402,19,male,private,graduate,8.0,50.0,yes,15-30 min,no,notes,85.9,96.3,80.9,87.7,a
403,16,other,public,high school,8.0,50.2,yes,<15 min,no,coaching,83.1,84.7,83.9,83.9,b
404,18,male,public,high school,2.4,54.1,yes,>60 min,yes,notes,33.7,34.6,38.1,35.5,f
405,16,other,private,high school,3.0,57.6,yes,>60 min,no,group study,44.2,48.8,37.7,43.6,f
406,18,male,public,post graduate,8.0,73.8,yes,15-30 min,yes,textbook,92.8,94.8,94.5,94.0,a
407,16,other,public,diploma,7.3,76.2,yes,15-30 min,no,group study,89.1,89.9,87.1,88.7,a
408,14,male,public,no formal,3.5,72.6,yes,15-30 min,yes,textbook,52.8,52.2,55.8,53.6,e
409,19,male,private,no formal,5.2,80.2,yes,15-30 min,no,coaching,70.8,66.1,62.1,66.3,c
410,14,male,private,no formal,1.3,80.8,yes,15-30 min,no,online videos,34.8,38.9,35.1,36.3,f
411,16,other,public,post graduate,8.0,79.8,yes,>60 min,no,online videos,99.0,100.0,99.2,99.4,a
412,19,female,public,diploma,4.4,76.3,yes,>60 min,yes,coaching,68.5,67.8,65.1,67.1,c
413,19,other,private,post graduate,5.5,59.8,yes,15-30 min,yes,textbook,79.8,70.8,67.3,72.6,c
414,17,male,private,post graduate,2.2,55.8,yes,15-30 min,no,online videos,43.8,32.1,46.5,40.8,f
415,17,other,public,post graduate,1.8,66.9,yes,<15 min,yes,online videos,37.1,45.0,42.1,41.4,f
416,16,other,public,high school,5.2,91.3,yes,30-60 min,no,online videos,77.8,72.4,73.2,74.5,c
417,15,male,private,high school,8.0,100.0,yes,30-60 min,no,coaching,99.6,99.3,100.0,99.6,a
418,16,female,private,diploma,3.1,83.0,yes,15-30 min,no,mixed,56.9,57.2,55.7,56.6,d
419,17,female,private,diploma,2.1,80.2,yes,<15 min,no,notes,45.3,44.1,50.8,46.7,e
420,18,female,private,diploma,4.9,90.4,yes,15-30 min,yes,notes,73.4,72.1,70.5,72.0,c
421,18,male,private,no formal,7.8,96.8,no,<15 min,yes,notes,100.0,100.0,97.1,99.0,a
422,18,other,public,phd,2.9,61.7,yes,30-60 min,yes,mixed,46.7,48.7,44.9,46.8,e
423,14,male,public,no formal,3.7,100.0,yes,15-30 min,yes,group study,72.2,63.7,68.0,68.0,c
424,16,other,private,high school,6.1,97.9,yes,>60 min,no,online videos,81.5,87.0,80.9,83.1,b
425,14,other,private,graduate,6.3,55.3,yes,15-30 min,yes,group study,80.3,75.6,72.2,76.0,b
426,17,female,private,high school,3.6,60.6,yes,<15 min,no,group study,52.5,53.1,43.5,49.7,e
427,16,female,private,no formal,6.6,100.0,yes,>60 min,yes,online videos,93.7,81.4,87.6,87.6,a
428,18,male,private,high school,5.4,89.9,yes,>60 min,no,group study,73.4,65.7,80.7,73.3,c
429,16,other,private,no formal,4.3,66.4,yes,<15 min,no,notes,60.8,53.7,53.8,56.1,d
430,14,male,public,high school,6.2,76.1,yes,30-60 min,yes,online videos,82.4,79.2,79.2,80.3,b
431,15,female,public,high school,5.9,85.9,no,>60 min,no,mixed,72.3,80.1,79.4,77.3,b
432,18,other,private,diploma,2.0,87.8,yes,15-30 min,yes,online videos,46.5,44.1,48.0,46.2,e
433,17,female,public,diploma,7.5,94.7,yes,>60 min,no,mixed,98.8,91.3,90.3,93.5,a
434,14,other,public,diploma,5.0,78.5,yes,15-30 min,no,online videos,73.6,76.2,74.3,74.7,c
435,14,female,private,graduate,7.2,79.0,no,<15 min,no,coaching,88.5,87.2,100.0,91.9,a
436,17,male,private,high school,4.4,69.8,yes,15-30 min,yes,textbook,63.3,56.6,56.2,58.7,d
437,14,other,public,no formal,4.8,61.6,yes,>60 min,no,group study,55.0,61.6,61.0,59.2,d
438,18,male,private,post graduate,5.1,61.0,yes,15-30 min,yes,online videos,71.9,58.0,66.3,65.4,c
439,17,other,public,graduate,5.4,72.9,yes,<15 min,yes,coaching,73.7,77.9,78.3,76.6,b
440,14,male,public,no formal,7.6,80.0,yes,15-30 min,no,coaching,89.8,97.3,90.0,92.4,a
441,14,other,private,phd,5.3,54.0,yes,<15 min,no,online videos,68.2,68.2,69.1,68.5,c
442,19,male,private,graduate,4.2,100.0,no,15-30 min,yes,mixed,70.9,70.8,70.8,70.8,c
443,16,female,public,high school,6.5,65.0,yes,15-30 min,no,notes,74.7,80.1,85.6,80.1,b
444,16,female,public,phd,5.2,62.7,yes,30-60 min,no,mixed,71.1,69.9,65.0,68.7,c
445,18,female,public,diploma,8.0,74.6,yes,<15 min,no,group study,99.6,87.6,93.4,93.5,a
446,19,female,private,phd,4.9,50.0,yes,30-60 min,no,textbook,56.5,52.1,63.6,57.4,d
447,19,female,private,no formal,6.9,80.2,yes,>60 min,no,notes,79.7,84.3,84.9,83.0,b
448,18,male,public,high school,6.2,60.7,yes,<15 min,yes,mixed,81.7,71.2,72.8,75.2,b
449,16,female,public,graduate,0.5,50.0,yes,30-60 min,no,mixed,19.8,22.4,25.3,22.5,f
450,14,female,private,no formal,2.7,77.1,yes,15-30 min,no,mixed,51.9,49.7,47.5,49.7,e
451,18,female,private,no formal,3.3,77.0,yes,15-30 min,yes,online videos,51.9,55.6,56.9,54.8,e
452,17,male,private,post graduate,1.0,100.0,yes,<15 min,yes,online videos,44.5,43.4,43.1,43.7,f
453,16,other,public,high school,3.4,77.6,no,>60 min,yes,coaching,50.0,52.6,57.3,53.3,e
454,19,female,private,post graduate,1.3,77.5,yes,>60 min,yes,textbook,35.2,33.4,39.1,35.9,f
455,14,male,public,diploma,1.9,75.6,yes,30-60 min,no,textbook,43.6,40.1,36.0,39.9,f
456,16,female,public,post graduate,4.8,50.0,no,<15 min,no,online videos,57.3,59.1,64.6,60.3,d
457,14,other,public,diploma,8.0,76.1,yes,15-30 min,yes,mixed,97.7,95.7,100.0,97.8,a
458,16,male,private,diploma,1.3,74.3,yes,15-30 min,yes,mixed,34.3,41.4,39.8,38.5,f
459,14,other,private,high school,1.6,72.9,yes,15-30 min,no,group study,36.0,43.7,43.4,41.0,f
460,14,female,private,graduate,3.1,63.0,no,30-60 min,yes,mixed,43.8,49.0,49.0,47.3,e
461,14,male,private,high school,3.9,83.1,yes,<15 min,yes,notes,60.4,58.5,70.6,63.2,d
462,17,other,public,high school,0.9,60.9,yes,<15 min,yes,notes,24.6,24.6,30.0,26.4,f
463,18,female,public,no formal,2.7,85.2,yes,30-60 min,yes,mixed,51.7,47.4,46.8,48.6,e
464,17,male,private,no formal,2.5,80.6,yes,<15 min,yes,mixed,47.8,49.4,50.0,49.1,e
465,19,other,private,high school,5.0,95.2,yes,15-30 min,yes,notes,76.6,72.3,73.9,74.3,c
466,16,female,private,graduate,5.2,68.3,yes,<15 min,no,mixed,77.0,72.4,74.6,74.7,c
467,15,other,public,high school,3.9,94.3,yes,>60 min,no,group study,60.9,61.8,60.8,61.2,d
468,18,female,public,high school,3.4,78.1,yes,30-60 min,no,mixed,53.4,52.1,52.0,52.5,e
469,15,other,public,post graduate,2.7,73.9,yes,>60 min,yes,textbook,49.8,52.7,42.9,48.5,e
470,19,other,private,graduate,4.4,62.7,yes,<15 min,no,coaching,67.8,60.2,53.9,60.6,d
471,14,male,private,post graduate,2.1,80.7,yes,>60 min,no,mixed,45.1,42.4,48.6,45.4,e
472,19,other,public,post graduate,7.6,68.1,yes,<15 min,yes,coaching,83.8,89.7,90.7,88.1,a
473,14,female,public,no formal,1.0,74.6,yes,>60 min,yes,group study,25.4,41.8,31.8,33.0,f
474,18,male,public,phd,2.8,86.2,no,15-30 min,no,notes,44.8,56.0,51.4,50.7,e
475,17,female,public,no formal,6.1,74.6,yes,>60 min,yes,mixed,77.8,80.6,76.8,78.4,b
476,19,male,private,phd,3.4,79.6,yes,<15 min,no,group study,55.8,59.1,68.7,61.2,d
477,14,other,private,diploma,5.7,96.8,yes,30-60 min,yes,online videos,81.3,83.2,94.0,86.2,a
478,17,female,private,diploma,8.0,83.1,yes,>60 min,no,notes,91.4,94.7,95.5,93.9,a
479,19,other,public,graduate,6.1,65.2,yes,30-60 min,yes,mixed,78.7,75.2,75.1,76.3,b
480,17,male,private,post graduate,1.7,69.2,yes,30-60 min,yes,notes,40.0,39.3,40.1,39.8,f
481,17,female,private,graduate,1.8,77.0,yes,30-60 min,yes,online videos,39.1,43.7,39.6,40.8,f
482,17,male,public,diploma,3.9,100.0,yes,>60 min,yes,coaching,68.3,74.8,70.5,71.2,c
483,16,female,private,no formal,5.2,55.8,yes,30-60 min,yes,notes,57.1,63.4,62.5,61.0,d
484,17,other,private,post graduate,6.9,77.7,yes,15-30 min,yes,online videos,93.7,94.0,89.4,92.4,a
485,17,other,public,no formal,2.6,94.6,no,<15 min,yes,mixed,54.1,58.6,58.0,56.9,d
486,19,other,private,graduate,3.2,83.9,no,30-60 min,no,mixed,57.3,48.7,56.7,54.2,e
487,14,other,private,diploma,3.7,73.1,yes,<15 min,no,textbook,56.7,55.5,62.8,58.3,d
488,15,male,private,diploma,3.7,50.2,yes,<15 min,no,mixed,49.7,54.9,41.4,48.7,e
489,19,female,public,graduate,7.5,96.8,yes,30-60 min,yes,mixed,100.0,97.3,100.0,99.1,a
490,18,other,public,post graduate,4.0,68.2,yes,15-30 min,no,group study,58.4,54.1,63.8,58.8,d
491,16,female,public,phd,4.6,61.3,yes,<15 min,yes,notes,65.7,59.9,63.9,63.2,d
492,17,male,private,high school,6.2,78.6,yes,30-60 min,yes,notes,80.2,83.1,85.8,83.0,b
493,15,female,public,phd,7.7,95.6,no,30-60 min,yes,group study,100.0,100.0,93.7,97.9,a
494,15,female,private,phd,4.2,80.8,yes,<15 min,no,online videos,65.3,67.6,66.3,66.4,c
495,16,female,private,post graduate,7.0,69.7,yes,15-30 min,yes,textbook,76.4,88.8,90.9,85.4,a
496,16,other,public,post graduate,8.0,78.6,yes,<15 min,no,notes,100.0,98.7,100.0,99.6,a
497,17,female,private,graduate,4.0,76.7,no,30-60 min,no,notes,59.9,59.3,54.8,58.0,d
498,14,male,public,no formal,3.0,68.3,yes,<15 min,yes,textbook,46.6,44.2,43.4,44.7,f
499,19,male,public,graduate,8.0,76.0,yes,15-30 min,no,textbook,95.3,87.0,97.8,93.4,a
500,19,other,public,graduate,6.7,63.1,yes,>60 min,no,group study,74.4,76.4,80.0,76.9,b
501,17,other,private,phd,4.3,60.8,yes,15-30 min,no,coaching,56.3,66.2,61.1,61.2,d
502,17,other,private,graduate,5.7,83.0,yes,30-60 min,yes,coaching,83.3,86.2,83.0,84.2,b
503,16,female,public,post graduate,2.0,69.3,yes,<15 min,no,group study,47.2,40.4,36.0,41.2,f
504,18,other,private,graduate,6.7,74.6,yes,<15 min,yes,mixed,83.8,85.2,88.4,85.8,a
505,17,other,private,high school,0.5,63.9,yes,15-30 min,yes,textbook,27.0,26.4,16.2,23.2,f
506,15,other,public,high school,6.6,66.8,yes,30-60 min,no,textbook,80.6,84.9,82.0,82.5,b
507,19,other,public,graduate,2.7,68.0,yes,<15 min,yes,notes,49.3,53.1,49.9,50.8,e
508,18,female,public,high school,0.7,66.5,yes,<15 min,yes,coaching,23.1,35.1,31.4,29.9,f
509,19,female,private,high school,0.5,69.1,yes,>60 min,yes,textbook,20.3,18.6,24.2,21.0,f
510,17,male,private,graduate,3.2,77.8,yes,<15 min,yes,coaching,57.2,65.2,55.1,59.2,d
511,17,male,public,post graduate,5.8,95.0,yes,15-30 min,no,notes,81.9,82.5,80.8,81.7,b
512,16,other,public,graduate,1.2,86.0,yes,30-60 min,no,textbook,42.1,36.3,43.7,40.7,f
513,19,other,public,post graduate,1.6,70.2,yes,<15 min,no,group study,45.8,43.8,37.6,42.4,f
514,18,other,public,high school,3.2,65.9,no,15-30 min,no,coaching,52.0,51.2,46.8,50.0,e
515,14,female,private,high school,6.0,50.0,no,<15 min,yes,notes,72.9,69.6,65.1,69.2,c
